CarPark,Category,Saturday_Rate,Sunday_PublicHoliday_Rate,WeekDays_Rate_1,WeekDays_Rate_2,_id,address,car_park_basement,car_park_decks,car_park_no,car_park_type,coordinates,free_parking,gantry_height,geometries,lat,lon,name,night_parking,parkingSystem,ppCode,ppName,rate,rateRange,schedules,short_term_parking,source,type,type_of_parking_system,x_coord,y_coord
,,,,,,,,,,,,"[[103.93624397136053, 1.3086481079931918]]",,,"[{""coordinates""=>""39454.6771,32329.4854""}]",,,,,B,E0023,EAST COAST PARK E3 OFF STREET,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""39454.6771,32329.4854""}], ""remarks""=>""Per min charging. Parking charge between 10.30pm & 7am is capped at $5"", ""ppName""=>""EAST COAST PARK E3 OFF STREET"", ""endTime""=>""10.30 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""07.00 AM"", ""ppCode""=>""E0023"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>42, ""parkingSystem""=>""B"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""39454.6771,32329.4854""}], ""remarks""=>""Per min charging. Parking charge between 10.30pm & 7am is capped at $5"", ""ppName""=>""EAST COAST PARK E3 OFF STREET"", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""10.30 PM"", ""ppCode""=>""E0023"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>42, ""parkingSystem""=>""B"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""510 mins"", ""geometries""=>[{""coordinates""=>""39454.6771,32329.4854""}], ""remarks""=>""Per min charging. Parking charge between 10.30pm & 7am is capped at $5"", ""ppName""=>""EAST COAST PARK E3 OFF STREET"", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$5.00"", ""startTime""=>""10.30 PM"", ""ppCode""=>""E0023"", ""sunPHRate""=>""$5.00"", ""satdayMin""=>""510 mins"", ""sunPHMin""=>""510 mins"", ""parkCapacity""=>42, ""parkingSystem""=>""B"", ""vehCat""=>""Car"", ""satdayRate""=>""$5.00""}, {""weekdayMin""=>""930 mins"", ""geometries""=>[{""coordinates""=>""39454.6771,32329.4854""}], ""ppName""=>""EAST COAST PARK E3 OFF STREET"", ""endTime""=>""10.30 PM"", ""weekdayRate""=>""$0.65"", ""startTime""=>""07.00 AM"", ""ppCode""=>""E0023"", ""sunPHRate""=>""$0.65"", ""satdayMin""=>""930 mins"", ""sunPHMin""=>""930 mins"", ""parkingSystem""=>""B"", ""parkCapacity""=>2, ""vehCat""=>""Motorcycle"", ""satdayRate""=>""$0.65""}, {""weekdayMin""=>""510 mins"", ""geometries""=>[{""coordinates""=>""39454.6771,32329.4854""}], ""ppName""=>""EAST COAST PARK E3 OFF STREET"", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$0.65"", ""startTime""=>""10.30 PM"", ""ppCode""=>""E0023"", ""sunPHRate""=>""$0.65"", ""satdayMin""=>""510 mins"", ""sunPHMin""=>""510 mins"", ""parkingSystem""=>""B"", ""parkCapacity""=>2, ""vehCat""=>""Motorcycle"", ""satdayRate""=>""$0.65""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.93582180566294, 1.307347789343569]]",,,"[{""coordinates""=>""39407.6998,32185.7007""}]",,,,,B,E0024,EAST COAST PARK E2 OFF STREET,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""39407.6998,32185.7007""}], ""remarks""=>""Per min charging. Parking charge between 10.30pm & 7am is capped at $5"", ""ppName""=>""EAST COAST PARK E2 OFF STREET"", ""endTime""=>""10.30 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""07.00 AM"", ""ppCode""=>""E0024"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>353, ""parkingSystem""=>""B"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""39407.6998,32185.7007""}], ""remarks""=>""Per min charging. Parking charge between 10.30pm & 7am is capped at $5"", ""ppName""=>""EAST COAST PARK E2 OFF STREET"", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""10.30 PM"", ""ppCode""=>""E0024"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>353, ""parkingSystem""=>""B"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""510 mins"", ""geometries""=>[{""coordinates""=>""39407.6998,32185.7007""}], ""remarks""=>""Per min charging. Parking charge between 10.30pm & 7am is capped at $5"", ""ppName""=>""EAST COAST PARK E2 OFF STREET"", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$5.00"", ""startTime""=>""10.30 PM"", ""ppCode""=>""E0024"", ""sunPHRate""=>""$5.00"", ""satdayMin""=>""510 mins"", ""sunPHMin""=>""510 mins"", ""parkCapacity""=>353, ""parkingSystem""=>""B"", ""vehCat""=>""Car"", ""satdayRate""=>""$5.00""}, {""weekdayMin""=>""930 mins"", ""geometries""=>[{""coordinates""=>""39407.6998,32185.7007""}], ""ppName""=>""EAST COAST PARK E2 OFF STREET"", ""endTime""=>""10.30 PM"", ""weekdayRate""=>""$0.65"", ""startTime""=>""07.00 AM"", ""ppCode""=>""E0024"", ""sunPHRate""=>""$0.65"", ""satdayMin""=>""930 mins"", ""sunPHMin""=>""930 mins"", ""parkingSystem""=>""B"", ""parkCapacity""=>38, ""vehCat""=>""Motorcycle"", ""satdayRate""=>""$0.65""}, {""weekdayMin""=>""510 mins"", ""geometries""=>[{""coordinates""=>""39407.6998,32185.7007""}], ""ppName""=>""EAST COAST PARK E2 OFF STREET"", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$0.65"", ""startTime""=>""10.30 PM"", ""ppCode""=>""E0024"", ""sunPHRate""=>""$0.65"", ""satdayMin""=>""510 mins"", ""sunPHMin""=>""510 mins"", ""parkingSystem""=>""B"", ""parkCapacity""=>38, ""vehCat""=>""Motorcycle"", ""satdayRate""=>""$0.65""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.92958219936888, 1.307265188197965]]",,,"[{""coordinates""=>""38713.2889,32176.5396""}]",,,,,C,E0025,EAST COAST PARK SERVICE ROAD,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""38713.2889,32176.5396""}], ""ppName""=>""EAST COAST PARK SERVICE ROAD"", ""endTime""=>""10.00 PM"", ""weekdayRate""=>""$1.20"", ""startTime""=>""08.30 AM"", ""ppCode""=>""E0025"", ""sunPHRate""=>""$1.20"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>5, ""vehCat""=>""Heavy Vehicle"", ""satdayRate""=>""$1.20""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.9299925880713, 1.3068928540382159]]",,,"[{""coordinates""=>""38758.963,32135.3705""}]",,,,,B,E0027,EAST COAST PARK E1 OFF STREET,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""38758.963,32135.3705""}], ""remarks""=>""Per min charging. Parking charge between 10.30pm & 7am is capped at $5"", ""ppName""=>""EAST COAST PARK E1 OFF STREET"", ""endTime""=>""10.30 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""07.00 AM"", ""ppCode""=>""E0027"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>549, ""parkingSystem""=>""B"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""38758.963,32135.3705""}], ""remarks""=>""Per min charging. Parking charge between 10.30pm & 7am is capped at $5"", ""ppName""=>""EAST COAST PARK E1 OFF STREET"", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""10.30 PM"", ""ppCode""=>""E0027"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>549, ""parkingSystem""=>""B"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""510 mins"", ""geometries""=>[{""coordinates""=>""38758.963,32135.3705""}], ""remarks""=>""Per min charging. Parking charge between 10.30pm & 7am is capped at $5"", ""ppName""=>""EAST COAST PARK E1 OFF STREET"", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$5.00"", ""startTime""=>""10.30 PM"", ""ppCode""=>""E0027"", ""sunPHRate""=>""$5.00"", ""satdayMin""=>""510 mins"", ""sunPHMin""=>""510 mins"", ""parkCapacity""=>549, ""parkingSystem""=>""B"", ""vehCat""=>""Car"", ""satdayRate""=>""$5.00""}, {""weekdayMin""=>""930 mins"", ""geometries""=>[{""coordinates""=>""38758.963,32135.3705""}], ""ppName""=>""EAST COAST PARK E1 OFF STREET"", ""endTime""=>""10.30 PM"", ""weekdayRate""=>""$0.65"", ""startTime""=>""07.00 AM"", ""ppCode""=>""E0027"", ""sunPHRate""=>""$0.65"", ""satdayMin""=>""930 mins"", ""sunPHMin""=>""930 mins"", ""parkingSystem""=>""B"", ""parkCapacity""=>23, ""vehCat""=>""Motorcycle"", ""satdayRate""=>""$0.65""}, {""weekdayMin""=>""510 mins"", ""geometries""=>[{""coordinates""=>""38758.963,32135.3705""}], ""ppName""=>""EAST COAST PARK E1 OFF STREET"", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$0.65"", ""startTime""=>""10.30 PM"", ""ppCode""=>""E0027"", ""sunPHRate""=>""$0.65"", ""satdayMin""=>""510 mins"", ""sunPHMin""=>""510 mins"", ""parkingSystem""=>""B"", ""parkCapacity""=>23, ""vehCat""=>""Motorcycle"", ""satdayRate""=>""$0.65""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.9019398577095, 1.3049152258257315]]",,,"[{""coordinates""=>""35636.9569,31916.5917""}]",,,,,C,E0031,EAN KIAM PLACE ,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""35636.9569,31916.5917""}], ""ppName""=>""EAN KIAM PLACE "", ""endTime""=>""10.00 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""08.30 AM"", ""ppCode""=>""E0031"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>26, ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.92258044824727, 1.3120182682024415]]",,,"[{""coordinates""=>""37934.0393,32702.0826""}]",,,,,C,E0033,EAST COAST ROAD (BET FRANKEL AVE/SIGLAP RD),,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""37934.0393,32702.0826""}], ""ppName""=>""EAST COAST ROAD (BET FRANKEL AVE/SIGLAP RD)"", ""endTime""=>""05.00 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""08.30 AM"", ""ppCode""=>""E0033"", ""sunPHRate""=>""$0.00"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""0 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>5, ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.9015107241099, 1.315994251963267]]",,,"[{""coordinates""=>""35589.1649,33141.653""}]",,,,,C,E0034,EVERITT ROAD NORTH ,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""35589.1649,33141.653""}], ""ppName""=>""EVERITT ROAD NORTH "", ""endTime""=>""10.00 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""08.30 AM"", ""ppCode""=>""E0034"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>14, ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""870 mins"", ""geometries""=>[{""coordinates""=>""35589.1649,33141.653""}], ""ppName""=>""EVERITT ROAD NORTH "", ""endTime""=>""10.00 PM"", ""weekdayRate""=>""$0.65"", ""startTime""=>""08.30 AM"", ""ppCode""=>""E0034"", ""sunPHRate""=>""$0.65"", ""satdayMin""=>""870 mins"", ""sunPHMin""=>""870 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>5, ""vehCat""=>""Motorcycle"", ""satdayRate""=>""$0.65""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.90160879726739, 1.3142752485519924], [103.90354666879193, 1.3114919346106]]",,,"[{""coordinates""=>""35600.0847,32951.5746""}, {""coordinates""=>""35815.76,32643.8158""}]",,,,,C,E0035,EVERITT ROAD ,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""35600.0847,32951.5746""}, {""coordinates""=>""35815.76,32643.8158""}], ""ppName""=>""EVERITT ROAD "", ""endTime""=>""10.00 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""08.30 AM"", ""ppCode""=>""E0035"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>24, ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""870 mins"", ""geometries""=>[{""coordinates""=>""35600.0847,32951.5746""}, {""coordinates""=>""35815.76,32643.8158""}], ""ppName""=>""EVERITT ROAD "", ""endTime""=>""10.00 PM"", ""weekdayRate""=>""$0.65"", ""startTime""=>""08.30 AM"", ""ppCode""=>""E0035"", ""sunPHRate""=>""$0.65"", ""satdayMin""=>""870 mins"", ""sunPHMin""=>""870 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>4, ""vehCat""=>""Motorcycle"", ""satdayRate""=>""$0.65""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.92464256406296, 1.3122387802575404]]",,,"[{""coordinates""=>""38163.5326,32726.474""}]",,,,,C,E0037,EAST COAST ROAD (BET SIGLAP RD/JALAN JAMAL),,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""38163.5326,32726.474""}], ""ppName""=>""EAST COAST ROAD (BET SIGLAP RD/JALAN JAMAL)"", ""endTime""=>""10.00 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""08.30 AM"", ""ppCode""=>""E0037"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>5, ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.84751088545761, 1.2964367026235806]]",,,"[{""coordinates""=>""29579.5157,30978.9806""}]",,,,,C,F0001,FORT CANNING PARK A OFF STREET,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""29579.5157,30978.9806""}], ""ppName""=>""FORT CANNING PARK A OFF STREET"", ""endTime""=>""05.00 PM"", ""weekdayRate""=>""$1.20"", ""startTime""=>""08.30 AM"", ""ppCode""=>""F0001"", ""sunPHRate""=>""$0.00"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""0 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>42, ""vehCat""=>""Car"", ""satdayRate""=>""$1.20""}, {""weekdayMin""=>""570 mins"", ""geometries""=>[{""coordinates""=>""29579.5157,30978.9806""}], ""ppName""=>""FORT CANNING PARK A OFF STREET"", ""endTime""=>""05.00 PM"", ""weekdayRate""=>""$0.65"", ""startTime""=>""08.30 AM"", ""ppCode""=>""F0001"", ""sunPHRate""=>""$0.00"", ""satdayMin""=>""570 mins"", ""sunPHMin""=>""0 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>5, ""vehCat""=>""Motorcycle"", ""satdayRate""=>""$0.65""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.86017189053275, 1.3125169059613593]]",,,"[{""coordinates""=>""30988.5551,32757.0583""}]",,,,,C,F0002,FOCH ROAD ,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""30988.5551,32757.0583""}], ""ppName""=>""FOCH ROAD "", ""endTime""=>""10.00 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""08.30 AM"", ""ppCode""=>""F0002"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>37, ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""870 mins"", ""geometries""=>[{""coordinates""=>""30988.5551,32757.0583""}], ""ppName""=>""FOCH ROAD "", ""endTime""=>""10.00 PM"", ""weekdayRate""=>""$0.65"", ""startTime""=>""08.30 AM"", ""ppCode""=>""F0002"", ""sunPHRate""=>""$0.65"", ""satdayMin""=>""870 mins"", ""sunPHMin""=>""870 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>10, ""vehCat""=>""Motorcycle"", ""satdayRate""=>""$0.65""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.85743032939568, 1.3121570918899095]]",,,"[{""coordinates""=>""30683.4458,32717.2688""}]",,,,,C,F0006,FLANDERS SQUARE ,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""30683.4458,32717.2688""}], ""remarks""=>""Paid parking hours extended from 8.30am - 5pm"", ""ppName""=>""FLANDERS SQUARE "", ""endTime""=>""10.00 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""08.30 AM"", ""ppCode""=>""F0006"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>12, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.71776806054234, 1.334006495837307]]",,,"[{""coordinates""=>""15140.4664,35133.5528""}]",,,,,C,F0013,FOURTH CHIN BEE ROAD  ,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""15140.4664,35133.5528""}], ""remarks""=>""Reserved for Season Ticket Holders from 5.00 pm to 7.00 am daily."", ""ppName""=>""FOURTH CHIN BEE ROAD  "", ""endTime""=>""05.00 PM"", ""weekdayRate""=>""$1.20"", ""startTime""=>""07.00 AM"", ""ppCode""=>""F0013"", ""sunPHRate""=>""$1.20"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>16, ""parkingSystem""=>""C"", ""vehCat""=>""Heavy Vehicle"", ""satdayRate""=>""$1.20""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.69347123089952, 1.325886805564187], [103.69347716731048, 1.324049860559671]]",,,"[{""coordinates""=>""12436.4262,34235.8567""}, {""coordinates""=>""12437.0754,34032.7361""}]",,,,,C,F0021,FIRST LOK YANG ROAD ,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""12436.4262,34235.8567""}, {""coordinates""=>""12437.0754,34032.7361""}], ""remarks""=>""Reserved for Season Ticket Holders from 10.00 pm to 8.30 am daily."", ""ppName""=>""FIRST LOK YANG ROAD "", ""endTime""=>""05.00 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""08.30 AM"", ""ppCode""=>""F0021"", ""sunPHRate""=>""$0.00"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""0 mins"", ""parkCapacity""=>44, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.84655815472728, 1.2963748474503813]]",,,"[{""coordinates""=>""29473.4852,30972.1404""}]",,,,,C,F0022,FORT CANNING PARK B OFF STREET,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""29473.4852,30972.1404""}], ""ppName""=>""FORT CANNING PARK B OFF STREET"", ""endTime""=>""05.00 PM"", ""weekdayRate""=>""$1.20"", ""startTime""=>""08.30 AM"", ""ppCode""=>""F0022"", ""sunPHRate""=>""$0.00"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""0 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>38, ""vehCat""=>""Car"", ""satdayRate""=>""$1.20""}, {""weekdayMin""=>""570 mins"", ""geometries""=>[{""coordinates""=>""29473.4852,30972.1404""}], ""ppName""=>""FORT CANNING PARK B OFF STREET"", ""endTime""=>""05.00 PM"", ""weekdayRate""=>""$0.65"", ""startTime""=>""08.30 AM"", ""ppCode""=>""F0022"", ""sunPHRate""=>""$0.00"", ""satdayMin""=>""570 mins"", ""sunPHMin""=>""0 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>12, ""vehCat""=>""Motorcycle"", ""satdayRate""=>""$0.65""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.68796219703016, 1.3261425462776077]]",,,"[{""coordinates""=>""11823.3262,34264.1706""}]",,,,,C,F0025,FOURTH LOK YANG ROAD ,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""11823.3262,34264.1706""}], ""remarks""=>""Reserved for Season Ticket Holders from 10.00 pm to 8.30 am daily."", ""ppName""=>""FOURTH LOK YANG ROAD "", ""endTime""=>""05.00 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""08.30 AM"", ""ppCode""=>""F0025"", ""sunPHRate""=>""$0.00"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""0 mins"", ""parkCapacity""=>23, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.68611674907996, 1.325951489609704]]",,,"[{""coordinates""=>""11617.9446,34243.0566""}]",,,,,C,F0026,FIFTH LOK YANG ROAD ,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""11617.9446,34243.0566""}], ""remarks""=>""Reserved for Season Ticket Holders from 10.00 pm to 8.30 am daily."", ""ppName""=>""FIFTH LOK YANG ROAD "", ""endTime""=>""05.00 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""08.30 AM"", ""ppCode""=>""F0026"", ""sunPHRate""=>""$0.00"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""0 mins"", ""parkCapacity""=>14, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.84500890359827, 1.2965642490033484]]",,,"[{""coordinates""=>""29301.0671,30993.0826""}]",,,,,C,F0027,FORT CANNING PARK C OFF STREET,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""29301.0671,30993.0826""}], ""ppName""=>""FORT CANNING PARK C OFF STREET"", ""endTime""=>""05.00 PM"", ""weekdayRate""=>""$1.20"", ""startTime""=>""08.30 AM"", ""ppCode""=>""F0027"", ""sunPHRate""=>""$0.00"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""0 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>58, ""vehCat""=>""Car"", ""satdayRate""=>""$1.20""}, {""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""29301.0671,30993.0826""}], ""ppName""=>""FORT CANNING PARK C OFF STREET"", ""endTime""=>""05.00 PM"", ""weekdayRate""=>""$2.40"", ""startTime""=>""08.30 AM"", ""ppCode""=>""F0027"", ""sunPHRate""=>""$0.00"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""0 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>5, ""vehCat""=>""Heavy Vehicle"", ""satdayRate""=>""$2.40""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.8843731726951, 1.295043188874984]]",,,"[{""coordinates""=>""33681.9672,30824.9458""}]",,,,,C,F0029,FORT ROAD/EAST COAST PARK HV PARK,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""33681.9672,30824.9458""}], ""remarks""=>""Parking charge between 10.30pm & 7am is capped at $5."", ""ppName""=>""FORT ROAD/EAST COAST PARK HV PARK"", ""endTime""=>""10.30 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""07.00 AM"", ""ppCode""=>""F0029"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>30, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""33681.9672,30824.9458""}], ""remarks""=>""Parking charge between 10.30pm & 7am is capped at $5."", ""ppName""=>""FORT ROAD/EAST COAST PARK HV PARK"", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""10.30 PM"", ""ppCode""=>""F0029"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>30, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""510 mins"", ""geometries""=>[{""coordinates""=>""33681.9672,30824.9458""}], ""remarks""=>""Parking charge between 10.30pm & 7am is capped at $5."", ""ppName""=>""FORT ROAD/EAST COAST PARK HV PARK"", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$5.00"", ""startTime""=>""10.30 PM"", ""ppCode""=>""F0029"", ""sunPHRate""=>""$5.00"", ""satdayMin""=>""510 mins"", ""sunPHMin""=>""510 mins"", ""parkCapacity""=>30, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$5.00""}, {""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""33681.9672,30824.9458""}], ""ppName""=>""FORT ROAD/EAST COAST PARK HV PARK"", ""endTime""=>""10.30 PM"", ""weekdayRate""=>""$1.20"", ""startTime""=>""07.00 AM"", ""ppCode""=>""F0029"", ""sunPHRate""=>""$1.20"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>85, ""vehCat""=>""Heavy Vehicle"", ""satdayRate""=>""$1.20""}, {""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""33681.9672,30824.9458""}], ""ppName""=>""FORT ROAD/EAST COAST PARK HV PARK"", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$1.20"", ""startTime""=>""10.30 PM"", ""ppCode""=>""F0029"", ""sunPHRate""=>""$1.20"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>85, ""vehCat""=>""Heavy Vehicle"", ""satdayRate""=>""$1.20""}, {""weekdayMin""=>""510 mins"", ""geometries""=>[{""coordinates""=>""33681.9672,30824.9458""}], ""ppName""=>""FORT ROAD/EAST COAST PARK HV PARK"", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$10.00"", ""startTime""=>""10.30 PM"", ""ppCode""=>""F0029"", ""sunPHRate""=>""$10.00"", ""satdayMin""=>""510 mins"", ""sunPHMin""=>""510 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>85, ""vehCat""=>""Heavy Vehicle"", ""satdayRate""=>""$10.00""}]",,,LineString,,,
